,companyFullName,companyShortName,companySize,financeStage,district,positionName,workYear,education,salary,positionAdvantage,industryField,firstType,companyLabelList,secondType,city
83,广东宜教通教育有限公司,宜教通教育,150-500人,不需要融资,黄埔区,急招运维工程师,3-5年,本科,10k-20k,每年多次调薪，带薪年假，加班补助，购买社,"移动互联网,教育",开发|测试|运维类,"年底双薪,年终分红,带薪年假,股票期权",运维,广州
84,维沃移动通信有限公司,vivo,2000人以上,不需要融资,宝安区,大数据运维工程师,3-5年,本科,30k-60k,年终多 平台大 发展前景好,智能硬件,开发|测试|运维类,"年终分红,带薪年假,年度旅游,岗位晋升",运维,深圳
85,西安中兴精诚通讯有限公司,中兴精诚通讯,500-2000人,不需要融资,郫县,系统运维工程师,1-3年,本科,10k-20k,专业培训 岗位晋升 五险一金 带薪年假,"通讯电子,物联网",开发|测试|运维类,,运维,成都
86,成都蜀云物连科技有限公司,蜀云物连,15-50人,天使轮,新都区,运维工程师,不限,不限,4k-6k,双休、社保、带薪休假,营销服务｜咨询,开发|测试|运维类,"股票期权,绩效奖金,带薪年假,交通补助",运维,成都
87,成都蜀云物连科技有限公司,蜀云物连,15-50人,天使轮,高新区,运维工程师,不限,不限,4k-5k,带薪休假、双休、社保,营销服务｜咨询,开发|测试|运维类,"股票期权,绩效奖金,带薪年假,交通补助",运维,成都
88,我爱我家控股集团股份有限公司,我爱我家集团,2000人以上,上市公司,朝阳区,数据仓库运维工程师(J340383),1-3年,本科,10k-15k,上市公司,房地产｜建筑｜物业,开发|测试|运维类,,运维,北京
89,深圳市博悦科创科技有限公司,博悦科创,500-2000人,不需要融资,南山区,运维开发工程师,3-5年,大专,12k-17k,六险一金 年度体检 年度旅游 年终奖,IT技术服务｜咨询,开发|测试|运维类,"年底双薪,定期体检,绩效奖金,技能培训",运维,深圳
90,北京灵动音科技有限公司,灵动音,15-50人,A轮,海淀区,安全运维工程师,3-5年,本科,15k-25k,团队年轻 发展快 五险一金 饭补 带薪年假,其他,开发|测试|运维类,"绩效奖金,定期体检,午餐补助,带薪年假",运维,北京
91,中科软科技股份有限公司,中科软,2000人以上,上市公司,石景山区,数据-应用运维工程师,1-3年,大专,10k-20k,完善的职位晋升制度/职称评审、学历深造,IT技术服务｜咨询,开发|测试|运维类,,运维,北京
92,上海中通吉网络技术有限公司,中通快递,2000人以上,上市公司,青浦区,高级运维开发工程师,5-10年,本科,20k-40k,年终奖 免费班车 员工宿舍 五险一金,物流｜运输,开发|测试|运维类,"绩效奖金,五险一金,带薪年假,免费班车",运维,上海
93,广州博依特智能信息科技有限公司,博依特,150-500人,A轮,黄埔区,运维工程师,3-5年,本科,12k-24k,年终奖，年底双薪，带薪年假，周末双休，体检,软件服务｜咨询,开发|测试|运维类,"工业大数据,行业风口,年底双薪,通讯津贴",运维,广州
